theme,ticker,valid_from,valid_to,role,note,story,position,source_url,evidence_10k,added_by,valid_from_basis,filer_type
airlines,DAL,2022-01-01,,core,網絡型全服務航空,"座位賣給旅客,售價由運力對需求加燃油成本決定;新飛機交付排隊以年計,而且機場時刻有限——同一則油價或需求消息把整批打同一方向。",下游:客運航空公司(座位運力),https://www.sec.gov/Archives/edgar/data/27904/000002790426000013/dal-20251231.htm,2025:Risk Factors Relating to the Airline Industry 22 ITEM 1B. UNRESOLVED STAFF COMMENTS 26 ITEM,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
airlines,UAL,2022-01-01,,core,網絡型全服務航空,"座位賣給旅客,售價由運力對需求加燃油成本決定;新飛機交付排隊以年計,而且機場時刻有限——同一則油價或需求消息把整批打同一方向。",下游:客運航空公司(座位運力),https://www.sec.gov/Archives/edgar/data/100517/000010051726000023/ual-20251231.htm,2025:to our hubs and allows flights to smaller cities that cannot be provided economically with,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
airlines,AAL,2022-01-01,,core,網絡型全服務航空,"座位賣給旅客,售價由運力對需求加燃油成本決定;新飛機交付排隊以年計,而且機場時刻有限——同一則油價或需求消息把整批打同一方向。",下游:客運航空公司(座位運力),https://www.sec.gov/Archives/edgar/data/6201/000000620126000014/aal-20251231.htm,"2025:million passengers boarded our regional flights, approximately 42% of whom connected to or from our",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
airlines,LUV,2022-01-01,,core,低成本航空,"座位賣給旅客,售價由運力對需求加燃油成本決定;新飛機交付排隊以年計,而且機場時刻有限——同一則油價或需求消息把整批打同一方向。",下游:客運航空公司(座位運力),https://www.sec.gov/Archives/edgar/data/92380/000009238026000004/luv-20251231.htm,2025:and Supplementary Data 84 Southwest Airlines Co. Consolidated Balance Sheet 84 Southwest Airlines Co. Consolidated,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
airlines,ALK,2022-01-01,,core,區域/低成本航空,"座位賣給旅客,售價由運力對需求加燃油成本決定;新飛機交付排隊以年計,而且機場時刻有限——同一則油價或需求消息把整批打同一方向。",下游:客運航空公司(座位運力),https://www.sec.gov/Archives/edgar/data/766421/000076642126000010/alk-20251231.htm,"2025:the context indicates otherwise. Alaska Airlines, Inc., Hawaiian Holding, Inc., and Horizon Air Industries, Inc.",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
airlines,JBLU,2022-01-01,,core,低成本航空,"座位賣給旅客,售價由運力對需求加燃油成本決定;新飛機交付排隊以年計,而且機場時刻有限——同一則油價或需求消息把整批打同一方向。",下游:客運航空公司(座位運力),https://www.sec.gov/Archives/edgar/data/1158463/000115846326000007/jblu-20251231.htm,2022:23 Risks Associated with the Airline Industry 38 Item 1B. Unresolved Staff Comments 40 Item,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
railroads,UNP,2022-01-01,,core,西部一級鐵路,"運力賣給貨主,售價由路網獨佔加燃油附加費決定;補供應要鋪路軌與買機車,以年計——最接近「實體樽頸」的運輸位置。","中游:一級鐵路貨運(路網獨佔,重資產)",https://www.sec.gov/Archives/edgar/data/100885/000010088526000037/unp-20251231.htm,2025:improve and run a great railroad. We also have a historic opportunity with Norfolk Southern,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
railroads,CSX,2022-01-01,,core,東部一級鐵路,"運力賣給貨主,售價由路網獨佔加燃油附加費決定;補供應要鋪路軌與買機車,以年計——最接近「實體樽頸」的運輸位置。","中游:一級鐵路貨運(路網獨佔,重資產)",https://www.sec.gov/Archives/edgar/data/277948/000027794826000006/csx-20251231.htm,"2025:United States. In addition, freight railroads provide the most economical and environmentally efficient means to",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
railroads,NSC,2022-01-01,,core,東部一級鐵路,"運力賣給貨主,售價由路網獨佔加燃油附加費決定;補供應要鋪路軌與買機車,以年計——最接近「實體樽頸」的運輸位置。","中游:一級鐵路貨運(路網獨佔,重資產)",https://www.sec.gov/Archives/edgar/data/702165/000162828026006268/nsc-20251231.htm,"2025:that owns a major freight railroad, Norfolk Southern Railway Company (NSR). We were incorporated on",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
railroads,CP,2022-01-01,,core,"加拿大太平洋堪薩斯城,40-F 申報人","運力賣給貨主,售價由路網獨佔加燃油附加費決定;補供應要鋪路軌與買機車,以年計——最接近「實體樽頸」的運輸位置。","中游:一級鐵路貨運(路網獨佔,重資產)",https://www.sec.gov/Archives/edgar/data/16875/000001687526000008/cp-20251231.htm,2025:remains focused on precision scheduled railroading as embedded within our five foundations: Provide Service: Providing,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
railroads,CNI,2022-01-01,,core,"加拿大國家鐵路,40-F 申報人","運力賣給貨主,售價由路網獨佔加燃油附加費決定;補供應要鋪路軌與買機車,以年計——最接近「實體樽頸」的運輸位置。","中游:一級鐵路貨運(路網獨佔,重資產)",https://www.sec.gov/Archives/edgar/data/16868/000110465926010352/tm261145d1_40f.htm,,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",40-F
casino_resorts,MGM,2022-01-01,,core,拉斯維加斯 + 澳門綜合度假村,"賭枱與房間賣給到場客人,售價由牌照稀缺加物業供給決定;開一座度假村要動土並拿牌照,以年計——與純線上博彩(零實體樽頸)是兩個位置。",下游:實體賭場與綜合度假村營運商(持牌照與物業),https://www.sec.gov/Archives/edgar/data/789570/000078957026000018/mgm-20251231.htm,"2025:locations featuring best-in-class hotels and casinos, state-of-the-art meeting and conference spaces, incredible live and theatrical",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
casino_resorts,CZR,2022-01-01,,core,美國區域賭場 + 拉斯維加斯,"賭枱與房間賣給到場客人,售價由牌照稀缺加物業供給決定;開一座度假村要動土並拿牌照,以年計——與純線上博彩(零實體樽頸)是兩個位置。",下游:實體賭場與綜合度假村營運商(持牌照與物業),https://www.sec.gov/Archives/edgar/data/1590895/000159089526000011/czr-20251231.htm,"2025:gaming operations, which includes our casino properties, retail and online sports betting and online gaming.",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
casino_resorts,LVS,2022-01-01,,core,澳門 + 新加坡綜合度假村,"賭枱與房間賣給到場客人,售價由牌照稀缺加物業供給決定;開一座度假村要動土並拿牌照,以年計——與純線上博彩(零實體樽頸)是兩個位置。",下游:實體賭場與綜合度假村營運商(持牌照與物業),https://www.sec.gov/Archives/edgar/data/1300514/000130051426000013/lvs-20251231.htm,"2025:operator of destination properties (“Integrated Resorts”) that feature premium accommodations, world-class gaming, entertainment and retail",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
casino_resorts,WYNN,2022-01-01,,core,拉斯維加斯 + 澳門豪華度假村,"賭枱與房間賣給到場客人,售價由牌照稀缺加物業供給決定;開一座度假村要動土並拿牌照,以年計——與純線上博彩(零實體樽頸)是兩個位置。",下游:實體賭場與綜合度假村營運商(持牌照與物業),https://www.sec.gov/Archives/edgar/data/1174922/000117492226000013/wynn-20251231.htm,"2025:Companies list in the hotel, casino, and resort category. • Wynn Las Vegas has received",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
casino_resorts,BYD,2022-01-01,,core,美國區域賭場,"賭枱與房間賣給到場客人,售價由牌照稀缺加物業供給決定;開一座度假村要動土並拿牌照,以年計——與純線上博彩(零實體樽頸)是兩個位置。",下游:實體賭場與綜合度假村營運商(持牌照與物業),https://www.sec.gov/Archives/edgar/data/906553/000143774926004908/bgc20251121_10k.htm,"2025:other expenses related to our casino, hotel and online operations. Revenues for the years ended",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
casino_resorts,PENN,2022-01-01,,core,"美國區域賭場(v0 已由 betting 出隊,此為其去向)","賭枱與房間賣給到場客人,售價由牌照稀缺加物業供給決定;開一座度假村要動土並拿牌照,以年計——與純線上博彩(零實體樽頸)是兩個位置。",下游:實體賭場與綜合度假村營運商(持牌照與物業),https://www.sec.gov/Archives/edgar/data/921738/000092173826000008/penn-20251231.htm,"2025:success of theScore Bet, Hollywood iCasino and its other digital offerings; the Company’s expectations with",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
building_products,SHW,2022-01-01,,core,建築塗料,"售價由住宅開工與翻新需求決定,再加木材/樹脂等原料成本;產能要建廠,補不了快——它坐在建商的上游,同一則按揭利率消息比建商慢一拍到。","中游:住宅建材與裝修產品,賣給建商、承包商與家居賣場",https://www.sec.gov/Archives/edgar/data/89800/000008980026000008/shw-20251231.htm,"2025:adversely affect demand for new residential homes, existing home turnover and new non-residential construction. These",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
building_products,MAS,2022-01-01,,core,廚衛與裝修產品,"售價由住宅開工與翻新需求決定,再加木材/樹脂等原料成本;產能要建廠,補不了快——它坐在建商的上游,同一則按揭利率消息比建商慢一拍到。","中游:住宅建材與裝修產品,賣給建商、承包商與家居賣場",https://www.sec.gov/Archives/edgar/data/62996/000006299626000005/mas-20251231.htm,"2025:focused on residential repair and remodeling activity and, to a lesser extent, on new home",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
building_products,MHK,2022-01-01,,core,地板,"售價由住宅開工與翻新需求決定,再加木材/樹脂等原料成本;產能要建廠,補不了快——它坐在建商的上游,同一則按揭利率消息比建商慢一拍到。","中游:住宅建材與裝修產品,賣給建商、承包商與家居賣場",https://www.sec.gov/Archives/edgar/data/851968/000085196826000011/mhk-20251231.htm,2025:marketplace and satisfy all flooring-related remodeling and new construction requirements. The Company’s brands are among,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
building_products,POOL,2022-01-01,,core,泳池設備分銷,"售價由住宅開工與翻新需求決定,再加木材/樹脂等原料成本;產能要建廠,補不了快——它坐在建商的上游,同一則按揭利率消息比建商慢一拍到。","中游:住宅建材與裝修產品,賣給建商、承包商與家居賣場",https://www.sec.gov/Archives/edgar/data/945841/000119312526074833/pool-20251231.htm,"2025:throughout their lifetime and periodic remodeling, equipment replacement and upgrade activities as the installed base",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
building_products,BLDR,2022-01-01,,core,"建材分銷,直接賣建商","售價由住宅開工與翻新需求決定,再加木材/樹脂等原料成本;產能要建廠,補不了快——它坐在建商的上游,同一則按揭利率消息比建商慢一拍到。","中游:住宅建材與裝修產品,賣給建商、承包商與家居賣場",https://www.sec.gov/Archives/edgar/data/1316835/000119312526054643/bldr-20251231.htm,"2025:residential construction and repair and remodeling. We deliver integrated homebuilding solutions by manufacturing, supplying, and",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
building_products,LPX,2022-01-01,,core,結構板材(OSB),"售價由住宅開工與翻新需求決定,再加木材/樹脂等原料成本;產能要建廠,補不了快——它坐在建商的上游,同一則按揭利率消息比建商慢一拍到。","中游:住宅建材與裝修產品,賣給建商、承包商與家居賣場",https://www.sec.gov/Archives/edgar/data/60519/000006051926000012/lpx-20251231.htm,"2025:new home construction, repair and remodeling, and outdoor structures markets, we have leveraged our expertise",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
refiners,MPC,2022-01-01,,core,美國最大煉廠商,"買原油、賣汽柴油,賺的是裂解價差——原油升價對它們是成本不是收入,方向與上游 E&P 相反;新煉廠美國三十年沒建過,產能就是樽頸。",下游:煉油與成品油銷售(crack spread),https://www.sec.gov/Archives/edgar/data/1510295/000151029526000009/mpc-20251231.htm,2025:other risks affecting MPLX; • refining industry overcapacity or under capacity; • foreign imports and,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
refiners,VLO,2022-01-01,,core,純煉油,"買原油、賣汽柴油,賺的是裂解價差——原油升價對它們是成本不是收入,方向與上游 E&P 相反;新煉廠美國三十年沒建過,產能就是樽頸。",下游:煉油與成品油銷售(crack spread),https://www.sec.gov/Archives/edgar/data/1035002/000162828026011499/vlo-20251231.htm,2025:1981 under the name Valero Refining and Marketing Company. We changed our name to Valero,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
refiners,PSX,2022-01-01,,core,煉油 + 中游 + 化工,"買原油、賣汽柴油,賺的是裂解價差——原油升價對它們是成本不是收入,方向與上游 E&P 相反;新煉廠美國三十年沒建過,產能就是樽頸。",下游:煉油與成品油銷售(crack spread),https://www.sec.gov/Archives/edgar/data/1534701/000153470126000006/psx-20251231.htm,"2025:by several factors, including market crack spreads, refinery throughput, feedstock costs, product yields, turnaround activity,",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
refiners,DINO,2022-03-14,,core,中大陸區煉廠,"買原油、賣汽柴油,賺的是裂解價差——原油升價對它們是成本不是收入,方向與上游 E&P 相反;新煉廠美國三十年沒建過,產能就是樽頸。",下游:煉油與成品油銷售(crack spread),https://www.sec.gov/Archives/edgar/data/1915657/000191565726000016/dino-20251231.htm,2022:grade oil initially produced from refining crude oil or through chemical synthesis that is used,v1,近似(EDGAR 首次申報日代上市日;查不到更早的入位事件),10-K
refiners,PBF,2022-01-01,,core,純煉油,"買原油、賣汽柴油,賺的是裂解價差——原油升價對它們是成本不是收入,方向與上游 E&P 相反;新煉廠美國三十年沒建過,產能就是樽頸。",下游:煉油與成品油銷售(crack spread),https://www.sec.gov/Archives/edgar/data/1534504/000153450426000010/pbf-20251231.htm,2022:of the novel coronavirus pandemic. “crack spread” refers to a simplified calculation that measures the,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
refiners,DK,2022-01-01,,core,區域煉廠,"買原油、賣汽柴油,賺的是裂解價差——原油升價對它們是成本不是收入,方向與上游 E&P 相反;新煉廠美國三十年沒建過,產能就是樽頸。",下游:煉油與成品油銷售(crack spread),https://www.sec.gov/Archives/edgar/data/1694426/000162828026012664/dk-20251231.htm,"2022:estimate or identify trends in refining margins. Cushing - Cushing, Oklahoma. Delayed Coking Unit (Coker)",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
midstream,WMB,2022-01-01,,core,天然氣長輸管道,"賣的是通過量不是價——長約收費,對油氣價格的敏感度遠低於上游;樽頸是管道許可與建設週期,新線批不批得到是政策題。",中游:油氣集輸、處理與管道(收費型),https://www.sec.gov/Archives/edgar/data/107263/000010726326000006/wmb-20251231.htm,2025:as the Registrants. 2 Appalachia Midstream Investments: Williams’ equity-method investments with an approximate average 66,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
midstream,OKE,2022-01-01,,core,NGL 集輸與處理,"賣的是通過量不是價——長約收費,對油氣價格的敏感度遠低於上游;樽頸是管道許可與建設週期,新線批不批得到是政策題。",中游:油氣集輸、處理與管道(收費型),https://www.sec.gov/Archives/edgar/data/1039684/000103968426000006/oke-20251231.htm,"2025:held through Matterhorn EnLink EnLink Midstream, LLC, and after the EnLink Acquisition, Elk Merger Sub",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
midstream,KMI,2022-01-01,,core,天然氣管道,"賣的是通過量不是價——長約收費,對油氣價格的敏感度遠低於上游;樽頸是管道許可與建設週期,新線批不批得到是政策題。",中游:油氣集輸、處理與管道(收費型),https://www.sec.gov/Archives/edgar/data/1506307/000150630726000011/kmi-20251231.htm,2025:providing Williston Basin producers and midstream companies with pipeline capacity to key market hubs. Expected,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
midstream,TRGP,2022-01-01,,core,二疊紀集輸處理,"賣的是通過量不是價——長約收費,對油氣價格的敏感度遠低於上游;樽頸是管道許可與建設週期,新線批不批得到是政策題。",中游:油氣集輸、處理與管道(收費型),https://www.sec.gov/Archives/edgar/data/1389170/000119312526059296/trgp-20251231.htm,"2025:completed the acquisition of Stakeholder Midstream, LLC for $1.25 billion in cash (the “Stakeholder Acquisition”).",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
midstream,AM,2022-01-01,,core,Appalachia 集輸,"賣的是通過量不是價——長約收費,對油氣價格的敏感度遠低於上游;樽頸是管道許可與建設週期,新線批不批得到是政策題。",中游:油氣集輸、處理與管道(收費型),https://www.sec.gov/Archives/edgar/data/1623925/000110465926013380/am-20251231x10k.htm,2025:limited liability company. High pressure pipelines. Pipelines gathering or transporting natural gas that has been,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
natgas_ep,EQT,2022-01-01,,core,Appalachia 最大氣商,"賣的是亨利港氣價,不是油價——同一則 LNG 出口核准、冬季氣溫或 AI 資料中心用電消息把整批打同一方向,而這些消息對原油 E&P 不一定同向。",上游:純天然氣開採(Appalachia / Haynesville),https://www.sec.gov/Archives/edgar/data/33213/000003321326000018/eqt-20251231.htm,2025:ceiling) price. continuous accumulations – natural gas and oil resources that are pervasive throughout large,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
natgas_ep,RRC,2022-01-01,,core,Marcellus 氣商,"賣的是亨利港氣價,不是油價——同一則 LNG 出口核准、冬季氣溫或 AI 資料中心用電消息把整批打同一方向,而這些消息對原油 E&P 不一定同向。",上游:純天然氣開採(Appalachia / Haynesville),https://www.sec.gov/Archives/edgar/data/315852/000119312526067292/rrc-20251231.htm,"2025:in the report relating to natural gas, natural gas liquids and oil reserves and the",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
natgas_ep,CNX,2022-01-01,,core,Appalachia 氣商,"賣的是亨利港氣價,不是油價——同一則 LNG 出口核准、冬季氣溫或 AI 資料中心用電消息把整批打同一方向,而這些消息對原油 E&P 不一定同向。",上游:純天然氣開採(Appalachia / Haynesville),https://www.sec.gov/Archives/edgar/data/1070412/000107041226000038/cnx-20251231.htm,2025:one billion cubic feet of natural gas. Bcfe - one billion cubic feet of natural,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
natgas_ep,AR,2022-01-01,,core,Appalachia 氣與 NGL,"賣的是亨利港氣價,不是油價——同一則 LNG 出口核准、冬季氣溫或 AI 資料中心用電消息把整批打同一方向,而這些消息對原油 E&P 不一定同向。",上游:純天然氣開採(Appalachia / Haynesville),https://www.sec.gov/Archives/edgar/data/1433270/000110465926013386/ar-20251231x10k.htm,2025:One billion cubic feet of natural gas. Bcf/d. Bcf per day. Bcfe. One billion cubic,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
natgas_ep,EXE,2024-10-01,,core,Chesapeake 與 Southwestern 合併後的最大純氣商,"賣的是亨利港氣價,不是油價——同一則 LNG 出口核准、冬季氣溫或 AI 資料中心用電消息把整批打同一方向,而這些消息對原油 E&P 不一定同向。",上游:純天然氣開採(Appalachia / Haynesville),https://www.sec.gov/Archives/edgar/data/895126/000089512626000011/exe-20251231.htm,2025:means billion cubic feet of natural gas equivalent. “BLM” means the Bureau of Land Management.,v1,精確(Chesapeake 與 Southwestern 合併完成、易名 Expand Energy),10-K
natgas_ep,GPOR,2022-01-01,,core,Utica / Anadarko 氣商,"賣的是亨利港氣價,不是油價——同一則 LNG 出口核准、冬季氣溫或 AI 資料中心用電消息把整批打同一方向,而這些消息對原油 E&P 不一定同向。",上游:純天然氣開採(Appalachia / Haynesville),https://www.sec.gov/Archives/edgar/data/874499/000162828026011487/gpor-20251231.htm,2025:One billion cubic feet of natural gas. Bcfe. One billion cubic feet of natural gas,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
managed_care,UNH,2022-01-01,,core,最大管理式醫療商,"保費賣給僱主與政府(Medicare Advantage / Medicaid),賺的是保費減賠付——同一則 CMS 費率或使用率消息把整批打同一方向,而且方向與醫院相反:使用率上升對保險商是成本、對醫院是收入。",下游:醫療保險與管理式醫療(承保醫療成本風險),https://www.sec.gov/Archives/edgar/data/731766/000073176626000062/unh-20251231.htm,2025:Contents Major product categories include: Medicare Advantage. Provides health care coverage for seniors and other,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
managed_care,ELV,2022-01-01,,core,藍十字系,"保費賣給僱主與政府(Medicare Advantage / Medicaid),賺的是保費減賠付——同一則 CMS 費率或使用率消息把整批打同一方向,而且方向與醫院相反:使用率上升對保險商是成本、對醫院是收入。",下游:醫療保險與管理式醫療(承保醫療成本風險),https://www.sec.gov/Archives/edgar/data/1156039/000115603926000013/elv-20251231.htm,"2025:performance under the Centers for Medicare & Medicaid Services (“CMS”) Star Ratings program, which influences",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
managed_care,CNC,2022-01-01,,core,Medicaid 為主,"保費賣給僱主與政府(Medicare Advantage / Medicaid),賺的是保費減賠付——同一則 CMS 費率或使用率消息把整批打同一方向,而且方向與醫院相反:使用率上升對保險商是成本、對醫院是收入。",下游:醫療保險與管理式醫療(承保醫療成本風險),https://www.sec.gov/Archives/edgar/data/1071739/000107173926000049/cnc-20251231.htm,2025:dually eligible for Medicaid and Medicare; and other state-based programs. • Medicare - includes Medicare,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
managed_care,HUM,2022-01-01,,core,Medicare Advantage 為主,"保費賣給僱主與政府(Medicare Advantage / Medicaid),賺的是保費減賠付——同一則 CMS 費率或使用率消息把整批打同一方向,而且方向與醫院相反:使用率上升對保險商是成本、對醫院是收入。",下游:醫療保險與管理式醫療(承保醫療成本風險),https://www.sec.gov/Archives/edgar/data/49071/000004907126000009/hum-20251231.htm,2025:14% derived from our individual Medicare Advantage contracts in Florida with the Centers for Medicare,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
managed_care,MOH,2022-01-01,,core,Medicaid 為主,"保費賣給僱主與政府(Medicare Advantage / Medicaid),賺的是保費減賠付——同一則 CMS 費率或使用率消息把整批打同一方向,而且方向與醫院相反:使用率上升對保險商是成本、對醫院是收入。",下游:醫療保險與管理式醫療(承保醫療成本風險),https://www.sec.gov/Archives/edgar/data/1179929/000117992926000005/moh-20251231.htm,"2025:new program integrity rules, insufficient Medicare Advantage rate adjustments, new rules pertaining to Medicare Risk",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
insurance_brokers,AON,2022-01-01,,core,全球保險經紀,"佣金跟保費規模走,不承擔賠付——所以硬市場(保費升)對它們是純收入,對承保商是收入加風險;這是兩個位置。","中游:保險經紀與風險顧問(收佣金,不承保風險)",https://www.sec.gov/Archives/edgar/data/315293/000162828026008116/aon-20251231.htm,"2025:and analytics capabilities to provide brokerage and consulting services that help organizations develop, improve, and",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
insurance_brokers,MRSH,2022-01-01,,core,"Marsh McLennan,全球保險經紀","佣金跟保費規模走,不承擔賠付——所以硬市場(保費升)對它們是純收入,對承保商是收入加風險;這是兩個位置。","中游:保險經紀與風險顧問(收佣金,不承保風險)",https://www.sec.gov/Archives/edgar/data/62709/000006270926000022/mrsh-20251231.htm,"2025:together to provide health benefits brokerage and consulting services. Within the U.S. and Canada, Marsh",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
insurance_brokers,AJG,2022-01-01,,core,中型市場保險經紀,"佣金跟保費規模走,不承擔賠付——所以硬市場(保費升)對它們是純收入,對承保商是收入加風險;這是兩個位置。","中游:保險經紀與風險顧問(收佣金,不承保風險)",https://www.sec.gov/Archives/edgar/data/354190/000162828026008662/ajg-20251231.htm,"2025:Gallagher, are engaged in providing insurance brokerage, reinsurance brokerage, consulting, and third-party property/casualty claims settlement",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
insurance_brokers,WTW,2022-01-01,,core,保險經紀與精算顧問,"佣金跟保費規模走,不承擔賠付——所以硬市場(保費升)對它們是純收入,對承保商是收入加風險;這是兩個位置。","中游:保險經紀與風險顧問(收佣金,不承保風險)",https://www.sec.gov/Archives/edgar/data/1140536/000119312526069307/wtw-20251231.htm,2025:either commissions or fees for brokerage or from consulting services. We do not determine the,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
insurance_brokers,BRO,2022-01-01,,core,零售保險經紀,"佣金跟保費規模走,不承擔賠付——所以硬市場(保費升)對它們是純收入,對承保商是收入加風險;這是兩個位置。","中游:保險經紀與風險顧問(收佣金,不承保風險)",https://www.sec.gov/Archives/edgar/data/79282/000119312526046984/bro-20251231.htm,"2025:a diversified insurance agency, wholesale brokerage, insurance programs and service organization that markets and sells",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
auto_retail,CVNA,2023-04-25,,core,線上二手車零售,"賣二手車與車輛零件,售價由二手車價指數與車貸利率決定;供給樽頸是新車產量三年前的缺口——同一則二手車價或車貸消息把整批打同一方向。",下游:二手車零售、拍賣與零件回收,https://www.sec.gov/Archives/edgar/data/1690820/000169082026000009/cvna-20251231.htm,"2025:inventory of over 75,000 high-quality used vehicles on our website. Our customer research indicates that",v1,近似(EDGAR 首次申報日代上市日;查不到更早的入位事件),10-K
auto_retail,KMX,2022-01-01,,core,實體二手車零售,"賣二手車與車輛零件,售價由二手車價指數與車貸利率決定;供給樽頸是新車產量三年前的缺口——同一則二手車價或車貸消息把整批打同一方向。",下游:二手車零售、拍賣與零件回收,https://www.sec.gov/Archives/edgar/data/1170010/000117001026000021/kmx-20260228.htm,"2026:a broad selection of quality used vehicles and related products and services at competitive, no-haggle",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
auto_retail,AN,2022-01-01,,core,新車 + 二手車經銷,"賣二手車與車輛零件,售價由二手車價指數與車貸利率決定;供給樽頸是新車產量三年前的缺口——同一則二手車價或車貸消息把整批打同一方向。",下游:二手車零售、拍賣與零件回收,https://www.sec.gov/Archives/edgar/data/350698/000162828026007800/an-20251231.htm,"2025:and services, including new vehicles, used vehicles, “parts and service” (also referred to as “After-Sales”),",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
auto_retail,CPRT,2022-01-01,,core,事故車拍賣,"賣二手車與車輛零件,售價由二手車價指數與車貸利率決定;供給樽頸是新車產量三年前的缺口——同一則二手車價或車貸消息把整批打同一方向。",下游:二手車零售、拍賣與零件回收,https://www.sec.gov/Archives/edgar/data/900075/000162828025042946/cprt-20250731.htm,"2025:market value of salvage and used vehicles; • fluctuations in commodity prices, particularly the per",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
auto_retail,LKQ,2022-01-01,,core,回收零件分銷,"賣二手車與車輛零件,售價由二手車價指數與車貸利率決定;供給樽頸是新車產量三年前的缺口——同一則二手車價或車貸消息把整批打同一方向。",下游:二手車零售、拍賣與零件回收,https://www.sec.gov/Archives/edgar/data/1065696/000106569626000012/lkq-20251231.htm,2025:typically acquire through regional salvage auctions. The availability and pricing of total loss vehicles used,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
